32772847	32772869
32870913	32870935
32751989	32752011
32688898	32688920
32750604	32750626
32816030	32816052
32682993	32683015
32754386	32754407
32715499	32715521
32687597	32687619
32831647	32831669
32751982	32752004
32687140	32687162
32851349	32851371
32711150	32711172
32808551	32808573
32694192	32694214
32752764	32752785
32777698	32777720
32696817	32696839
32703364	32703386
32691206	32691228
32771871	32771893
32837972	32837994
32814909	32814931
32850458	32850480
32724023	32724045
32686946	32686967
32777074	32777096
32696311	32696333
32854949	32854971
32810305	32810327
32707773	32707795
32701191	32701213
32725199	32725221
32769395	32769416
32760376	32760398
32778880	32778902
32809535	32809557
32808762	32808784
32839825	32839847
32711341	32711363
32860567	32860589
32704906	32704928
32787670	32787692
32875636	32875658
32691270	32691292
32955786	32955808
32850256	32850278
32859682	32859704
32701315	32701337
32771149	32771170
32725214	32725236
32748927	32748949
32724294	32724316
32740559	32740581
32775056	32775078
32745802	32745824
32827349	32827371
32770890	32770912
32751977	32751999
32725209	32725231
32777469	32777491
32837978	32838000
32742788	32742810
32784243	32784265
32777086	32777108
32722697	32722719
32774997	32775018
32784535	32784557
32722803	32722825
32852657	32852679
32784411	32784433
32858538	32858559
32683538	32683560
32842735	32842757
32815705	32815727
32807558	32807580
32720354	32720376
32806034	32806056
32845901	32845923
32796078	32796100
32850191	32850213
32778347	32778369
32794579	32794601
32856587	32856609
32771376	32771398
32772909	32772931
32772704	32772726
32874600	32874622
32796448	32796470
32772868	32772890
32734045	32734067
32762791	32762813
32767723	32767745
32866672	32866694
32849276	32849298
32687920	32687942
32715442	32715464
32865438	32865459
32783897	32783919
32824826	32824848
32760714	32760736
32860471	32860493
32752575	32752597
32789262	32789284
32786620	32786642
32883288	32883309
32882554	32882576
32699035	32699057
32778759	32778781
32718058	32718080
32742312	32742334
32760556	32760578
32752784	32752806
32805768	32805790
32956599	32956621
32725296	32725317
32809768	32809789
32874432	32874454
32881497	32881519
32727902	32727924
32781027	32781049
32826033	32826055
32703436	32703458
32781841	32781863
32871414	32871435
32850942	32850964
32834523	32834545
32882025	32882047
32876198	32876220
32737870	32737892
32768716	32768738
32755063	32755085
32773775	32773797
32732871	32732893
32882289	32882311
32854334	32854356
32776022	32776044
32955600	32955622
32706916	32706938
32838338	32838360
32771399	32771421
32867167	32867189
32837655	32837677
32710042	32710064
32687147	32687169
32850670	32850692
32843025	32843047
32686779	32686801
32697393	32697415
32711717	32711739
32690130	32690152
32762430	32762451
32753754	32753776
32703575	32703597
32760819	32760841
32826734	32826756
32816430	32816452
32860594	32860616
32682398	32682420
32777474	32777496
32780675	32780697
32694458	32694480
32861563	32861585
32682377	32682399
32711210	32711232
32795406	32795428
32798096	32798118
32686924	32686946
32701247	32701269
32818048	32818070
32838910	32838932
32689704	32689726
32862770	32862791
32701158	32701180
32814915	32814937
32800190	32800212
32707737	32707759
32824574	32824596
32685155	32685177
32713584	32713606
32688238	32688260
32852471	32852493
32845845	32845867
32754457	32754479
32859779	32859801
32713528	32713550
32688449	32688471
32774508	32774530
32715250	32715271
32778285	32778306
32830019	32830041
32754516	32754538
32828814	32828836
32837151	32837173
32855167	32855189
32710946	32710968
32860083	32860104
32814843	32814865
32860286	32860308
32677639	32677661
32835163	32835185
32882748	32882770
32881982	32882004
32709786	32709808
32860029	32860050
32775108	32775130
32849201	32849223
32691777	32691799
32736686	32736707
32681160	32681182
32735184	32735206
32881959	32881981
32837968	32837990
32837964	32837986
32830633	32830655
32727057	32727079
32731385	32731407
32691403	32691425
32842357	32842379
32857985	32858007
32790560	32790582
32739913	32739935
